TEMP_STATOR_MEAN_degC,TEMP_STATOR_MAX_degC,TEMP_PHASE_IMBALANCE_degC,anomaly,anomaly_score
48.973600000000005,52.0898,0.9235999999999932,-1,-0.010415468187933263
54.70257777777778,57.7248,0.7737999999999943,-1,-0.03021939740449875
50.90995555555556,54.3184,0.7595333333333301,-1,-0.013449665086738505
49.470888888888894,51.403000000000006,0.1526666666666685,-1,-0.03318342867476032
47.70717777777778,50.47880000000001,0.3185333333333346,-1,-0.004223143971487042
48.62204444444444,51.6396,0.6944666666666564,-1,-0.006603321582907995
49.09966666666666,51.4528,0.3364666666666807,-1,-0.007103680715970673
0.0001111111111111,0.001,0.0006666666666666,-1,-0.14316332358420059
53.187088888888894,56.2394,0.6251333333333378,-1,-0.02073372564961129
48.91033333333334,51.8006,0.3801333333333261,-1,-0.01124569708161971
61.63744444444444,68.80789999999999,1.320766666666664,-1,-0.011325784744709577
51.035077777777786,54.6869,0.9273333333333298,-1,-0.013654919370699403
-0.0005555555555555,0.001,0.0006666666666666,-1,-0.14367442673094755
48.56512222222222,50.4485,0.1891666666666722,-1,-0.025196805902758967
61.64308888888888,68.5548,1.407000000000011,-1,-0.009971637212189077
53.67238888888888,56.905,0.7115000000000009,-1,-0.023608898056129535
46.24174444444444,48.0587,0.1658666666666661,-1,-0.010139689113951689
-0.0001111111111111,0.001,0.0013333333333333,-1,-0.14265256612589106
54.03782222222222,57.714,0.9447333333333248,-1,-0.02008630868195549
55.94974444444445,59.4828,0.9485666666666646,-1,-0.03135026293131116
51.41186666666667,55.556,1.11546666666667,-1,-0.01911401708697258
58.07444444444445,61.6438,1.3388000000000062,-1,-0.01739757460364244
64.23237777777778,71.51280000000001,1.3846666666666678,-1,-0.0019223312285909788
53.315,56.7565,0.7526666666666699,-1,-0.02095760620324849
58.90485555555557,62.4124,1.2313999999999936,-1,-0.023166913171101866
56.425044444444445,59.5095,1.0923999999999978,-1,-0.030464927737638647
7.682422222222223,8.94989999999999,0.1689666666666678,-1,-0.10397448178784208
